id_ticket,fecha,id_cliente,id_articulo,cantidad,total
T-00558,2024-09-24,C020,A0031,2,12.0
T-00559,2024-01-22,C265,A0003,2,23.0
T-00560,2024-10-23,C074,A0021,1,6.5
T-00561,2024-03-14,C085,A0031,1,12.0
T-00562,2024-09-28,C042,A0026,1,26.0
T-00563,2024-11-16,C244,A0030,1,12.0
T-00564,2024-02-17,C279,A0025,3,140.0
T-00565,2024-09-23,C196,A0026,2,26.0
T-00566,2024-06-09,C243,A0030,1,12.0
T-00567,2024-01-20,C159,A0025,2,140.0
T-00568,2024-08-02,C007,A0033,2,9.0
T-00569,2024-02-17,C259,A0007,3,9.0
T-00570,2024-05-14,C063,A0021,3,6.5
T-00571,2024-10-15,C093,A0033,3,9.0
T-00572,2024-06-10,C127,A0015,3,19.0
T-00573,2024-09-19,C085,A0031,1,12.0
T-00574,2024-12-05,C050,A0023,1,2.5
T-00575,2024-08-04,C143,A0015,3,19.0
T-00576,2024-07-26,C143,A0021,3,6.5
T-00577,2024-11-07,C064,A0001,3,23.0
T-00578,2024-03-28,C181,A0030,3,12.0
T-00579,2024-11-26,C150,A0033,1,9.0
T-00580,2024-09-28,C004,A0026,1,26.0
T-00581,2024-12-04,C154,A0033,3,9.0
T-00582,2024-07-03,C029,A0028,3,22.0
T-00583,2024-11-15,C243,A0031,3,12.0
T-00584,2024-11-16,C190,A0032,3,9.0
T-00585,2024-11-12,C052,A0005,1,14.5
T-00586,2024-06-27,C081,A0029,3,850.0
T-00587,2024-01-21,C007,A0031,3,12.0
T-00588,2024-03-11,C242,A0024,1,2.5
T-00589,2024-02-17,C009,A0033,3,9.0
T-00590,2024-04-02,C017,A0023,3,2.5
T-00591,2024-08-12,C258,A0033,3,9.0
T-00592,2024-05-06,C155,A0033,2,9.0
T-00593,2024-03-23,C001,A0020,2,190.0
T-00594,2024-10-06,C269,A0003,2,23.0
T-00595,2024-06-16,C038,A0023,3,2.5
T-00596,2024-11-12,C049,A0005,3,14.5
T-00597,2024-09-23,C283,A0028,3,22.0
T-00598,2024-08-01,C019,A0029,2,850.0
T-00599,2024-06-26,C083,A0027,3,26.0
T-00600,2024-08-18,C134,A0022,3,8.5
T-00601,2024-11-23,C252,A0001,3,23.0
T-00602,2024-06-03,C051,A0016,2,19.0
T-00603,2024-07-23,C012,A0032,1,9.0
T-00604,2024-01-03,C060,A0012,1,13.5
T-00605,2024-04-04,C223,A0032,1,9.0
T-00606,2024-07-14,C061,A0033,1,9.0
T-00607,2024-02-25,C202,A0004,1,14.5
T-00608,2024-09-28,C116,A0029,2,850.0
T-00609,2024-11-28,C144,A0032,1,9.0
T-00610,2024-09-16,C179,A0029,1,850.0
T-00611,2024-03-18,C173,A0030,2,12.0
T-00612,2024-07-19,C123,A0027,2,26.0
T-00613,2024-11-26,C138,A0005,1,14.5
T-00614,2024-11-08,C236,A0008,2,155.0
T-00615,2024-01-18,C279,A0021,2,6.5
T-00616,2024-12-10,C089,A0002,1,23.0
T-00617,2024-01-23,C077,A0023,2,2.5
T-00618,2024-10-21,C028,A0001,3,23.0
T-00619,2024-09-16,C217,A0025,3,140.0
T-00620,2024-06-12,C188,A0031,1,12.0
T-00621,2024-09-08,C157,A0026,2,26.0
T-00622,2024-07-06,C098,A0012,2,13.5
T-00623,2024-03-12,C203,A0021,2,6.5
T-00624,2024-12-09,C235,A0004,3,14.5
T-00625,2024-08-14,C241,A0026,3,26.0
T-00626,2024-08-05,C274,A0027,1,26.0
T-00627,2024-08-04,C159,A0021,2,6.5
T-00628,2024-02-03,C227,A0004,1,14.5
T-00629,2024-06-20,C282,A0011,3,13.5
T-00630,2024-04-06,C157,A0015,2,19.0
T-00631,2024-04-03,C098,A0020,1,190.0
T-00632,2024-01-17,C159,A0021,1,6.5
T-00633,2024-07-03,C183,A0033,2,9.0
T-00634,2024-09-11,C277,A0013,1,32.0
T-00635,2024-07-13,C229,A0019,2,190.0
T-00636,2024-02-18,C141,A0006,3,14.5
T-00637,2024-12-10,C053,A0032,1,9.0
T-00638,2024-05-02,C256,A0031,1,12.0
T-00639,2024-11-21,C200,A0022,3,8.5
T-00640,2024-06-04,C140,A0026,1,26.0
T-00641,2024-10-26,C248,A0013,2,32.0
T-00642,2024-11-23,C039,A0021,2,6.5
T-00643,2024-11-15,C187,A0007,1,9.0
T-00644,2024-12-24,C112,A0031,2,12.0
T-00645,2024-12-10,C061,A0032,3,9.0
T-00646,2024-12-02,C156,A0003,1,23.0
T-00647,2024-02-27,C063,A0022,3,8.5
T-00648,2024-06-19,C167,A0013,1,32.0
T-00649,2024-11-28,C212,A0003,3,23.0
T-00650,2024-04-07,C066,A0022,2,8.5
T-00651,2024-07-10,C228,A0031,3,12.0
T-00652,2024-02-10,C284,A0025,2,140.0
T-00653,2024-02-25,C120,A0009,3,155.0
T-00654,2024-11-22,C132,A0030,1,12.0
T-00655,2024-12-22,C269,A0032,1,9.0
T-00656,2024-01-13,C212,A0003,3,23.0
T-00657,2024-12-20,C290,A0008,1,155.0
T-00658,2024-09-13,C122,A0031,1,12.0
T-00659,2024-10-26,C021,A0016,1,19.0
T-00660,2024-07-11,C086,A0028,3,22.0
T-00661,2024-02-12,C254,A0032,3,9.0
T-00662,2024-11-28,C008,A0006,3,14.5
T-00663,2024-08-16,C288,A0028,3,22.0
T-00664,2024-12-15,C296,A0001,2,23.0
T-00665,2024-01-20,C234,A0022,1,8.5
T-00666,2024-11-05,C289,A0031,1,12.0
T-00667,2024-01-14,C098,A0022,3,8.5
T-00668,2024-06-21,C243,A0031,1,12.0
T-00669,2024-07-01,C124,A0033,2,9.0
T-00670,2024-02-06,C145,A0005,1,14.5
T-00671,2024-09-23,C092,A0028,3,22.0
T-00672,2024-02-10,C102,A0031,2,12.0
T-00673,2024-02-19,C046,A0007,2,9.0
T-00674,2024-06-24,C022,A0028,2,22.0
T-00675,2024-02-01,C254,A0030,2,12.0
T-00676,2024-03-22,C119,A0032,3,9.0
T-00677,2024-05-20,C207,A0023,1,2.5
T-00678,2024-07-19,C039,A0019,2,190.0
T-00679,2024-09-15,C093,A0033,1,9.0
T-00680,2024-05-22,C285,A0032,2,9.0
T-00681,2024-09-18,C148,A0033,2,9.0
T-00682,2024-08-27,C277,A0016,1,19.0
T-00683,2024-02-02,C232,A0004,3,14.5
T-00684,2024-02-09,C122,A0030,1,12.0
T-00685,2024-01-19,C094,A0004,2,14.5
T-00686,2024-06-06,C096,A0023,1,2.5
T-00687,2024-11-05,C192,A0031,2,12.0
T-00688,2024-12-04,C232,A0008,2,155.0
T-00689,2024-10-11,C047,A0006,3,14.5
T-00690,2024-06-08,C286,A0030,3,12.0
T-00691,2024-12-18,C160,A0023,3,2.5
T-00692,2024-07-26,C146,A0026,1,26.0
T-00693,2024-10-15,C151,A0033,1,9.0
T-00694,2024-10-23,C052,A0001,2,23.0
T-00695,2024-11-02,C138,A0025,3,140.0
T-00696,2024-09-20,C018,A0033,2,9.0
T-00697,2024-03-21,C062,A0031,3,12.0
T-00698,2024-06-11,C002,A0027,2,26.0
T-00699,2024-07-07,C292,A0027,3,26.0
T-00700,2024-06-07,C253,A0029,1,850.0
T-00701,2024-06-23,C082,A0030,1,12.0
T-00702,2024-10-02,C244,A0025,3,140.0
T-00703,2024-03-25,C110,A0022,2,8.5
T-00704,2024-02-10,C144,A0032,2,9.0
T-00705,2024-01-10,C168,A0013,1,32.0
T-00706,2024-08-06,C085,A0030,2,12.0
T-00707,2024-04-15,C192,A0022,1,8.5
T-00708,2024-08-02,C016,A0017,1,9.5
T-00709,2024-11-02,C202,A0006,1,14.5
T-00710,2024-07-13,C265,A0017,1,9.5
T-00711,2024-08-25,C250,A0027,3,26.0
T-00712,2024-06-26,C199,A0029,1,850.0
T-00713,2024-02-20,C090,A0030,2,12.0
T-00714,2024-05-18,C058,A0024,3,2.5
T-00715,2024-08-02,C055,A0027,3,26.0
T-00716,2024-02-13,C221,A0001,3,23.0
T-00717,2024-11-04,C125,A0001,1,23.0
T-00718,2024-11-14,C142,A0021,1,6.5
T-00719,2024-11-24,C248,A0014,2,32.0
T-00720,2024-12-19,C161,A0031,3,12.0
T-00721,2024-04-09,C256,A0031,2,12.0
T-00722,2024-08-13,C116,A0027,1,26.0
T-00723,2024-06-08,C042,A0026,2,26.0
T-00724,2024-10-01,C134,A0023,2,2.5
T-00725,2024-05-20,C118,A0024,1,2.5
T-00726,2024-12-07,C084,A0024,3,2.5
T-00727,2024-06-15,C203,A0023,1,2.5
T-00728,2024-01-15,C025,A0031,3,12.0
T-00729,2024-12-05,C241,A0001,2,23.0
T-00730,2024-09-23,C173,A0031,2,12.0
T-00731,2024-06-18,C240,A0031,2,12.0
T-00732,2024-12-27,C017,A0022,1,8.5
T-00733,2024-01-18,C064,A0004,1,14.5
T-00734,2024-08-13,C140,A0028,1,22.0
T-00735,2024-11-27,C028,A0004,3,14.5
T-00736,2024-03-08,C139,A0031,3,12.0
T-00737,2024-01-21,C167,A0011,3,13.5
T-00738,2024-09-02,C168,A0018,1,9.5
T-00739,2024-03-07,C066,A0025,2,140.0
T-00740,2024-02-16,C001,A0010,3,13.5
T-00741,2024-06-16,C062,A0030,1,12.0
T-00742,2024-05-03,C083,A0021,3,6.5
T-00743,2024-08-24,C130,A0020,1,190.0
T-00744,2024-09-10,C191,A0025,2,140.0
T-00745,2024-10-21,C026,A0009,2,155.0
T-00746,2024-05-15,C041,A0032,2,9.0
T-00747,2024-05-16,C131,A0022,1,8.5
T-00748,2024-08-17,C060,A0010,3,13.5
T-00749,2024-07-11,C151,A0019,3,190.0
T-00750,2024-06-17,C133,A0026,3,26.0
T-00751,2024-01-25,C298,A0006,1,14.5
T-00752,2024-02-21,C279,A0017,3,9.5
T-00753,2024-09-28,C039,A0022,2,8.5
T-00754,2024-09-01,C084,A0025,1,140.0
T-00755,2024-01-06,C042,A0030,2,12.0
T-00756,2024-07-27,C292,A0029,3,850.0
T-00757,2024-07-07,C285,A0033,2,9.0
T-00758,2024-09-21,C222,A0033,1,9.0
T-00759,2024-10-11,C213,A0009,1,155.0
T-00760,2024-01-26,C065,A0005,1,14.5
T-00761,2024-01-21,C050,A0021,2,6.5
T-00762,2024-09-25,C248,A0013,3,32.0
T-00763,2024-02-24,C223,A0033,3,9.0
T-00764,2024-12-21,C159,A0024,3,2.5
T-00765,2024-12-09,C221,A0003,2,23.0
T-00766,2024-07-07,C163,A0026,1,26.0
T-00767,2024-11-28,C143,A0022,3,8.5
T-00768,2024-02-19,C110,A0024,2,2.5
T-00769,2024-07-24,C004,A0019,1,190.0
T-00770,2024-11-15,C260,A0021,1,6.5
T-00771,2024-01-13,C097,A0031,1,12.0
T-00772,2024-04-05,C119,A0032,3,9.0
T-00773,2024-08-09,C041,A0033,1,9.0
T-00774,2024-09-12,C006,A0021,2,6.5
T-00775,2024-03-14,C063,A0025,2,140.0
T-00776,2024-11-04,C221,A0002,1,23.0
T-00777,2024-02-16,C188,A0030,3,12.0
T-00778,2024-01-12,C291,A0031,3,12.0
T-00779,2024-07-23,C187,A0031,2,12.0
T-00780,2024-06-27,C004,A0028,1,22.0
T-00781,2024-12-10,C183,A0033,2,9.0
T-00782,2024-09-14,C106,A0021,2,6.5
T-00783,2024-06-20,C258,A0032,3,9.0
T-00784,2024-07-25,C029,A0027,1,26.0
T-00785,2024-08-24,C125,A0030,2,12.0
T-00786,2024-05-28,C167,A0025,1,140.0
T-00787,2024-01-23,C191,A0004,1,14.5
T-00788,2024-11-18,C187,A0008,3,155.0
T-00789,2024-12-01,C176,A0032,3,9.0
T-00790,2024-02-18,C154,A0033,3,9.0
T-00791,2024-10-17,C236,A0021,1,6.5
T-00792,2024-09-25,C289,A0031,3,12.0
T-00793,2024-07-15,C069,A0027,1,26.0
T-00794,2024-01-02,C047,A0008,2,155.0
T-00795,2024-06-21,C278,A0030,3,12.0
T-00796,2024-12-13,C109,A0032,3,9.0
T-00797,2024-01-10,C189,A0002,3,23.0
T-00798,2024-06-03,C282,A0033,2,9.0
T-00799,2024-11-15,C266,A0018,2,9.5
T-00800,2024-06-01,C197,A0029,3,850.0
T-00801,2024-10-26,C154,A0032,3,9.0
T-00802,2024-03-18,C235,A0033,1,9.0
T-00803,2024-12-04,C005,A0024,2,2.5
T-00804,2024-02-01,C103,A0030,1,12.0
T-00805,2024-09-27,C052,A0025,1,140.0
T-00806,2024-10-23,C047,A0006,3,14.5
T-00807,2024-12-02,C046,A0001,2,23.0
T-00808,2024-07-02,C202,A0010,3,13.5
T-00809,2024-09-15,C199,A0027,3,26.0
T-00810,2024-10-26,C273,A0030,1,12.0
T-00811,2024-04-15,C294,A0021,3,6.5
T-00812,2024-08-02,C106,A0025,3,140.0
T-00813,2024-12-21,C125,A0004,2,14.5
T-00814,2024-04-25,C164,A0033,2,9.0
T-00815,2024-05-16,C124,A0032,1,9.0
T-00816,2024-07-01,C021,A0031,1,12.0
T-00817,2024-09-27,C065,A0027,2,26.0
T-00818,2024-08-03,C243,A0011,1,13.5
T-00819,2024-08-27,C061,A0033,1,9.0
T-00820,2024-06-22,C092,A0028,3,22.0
T-00821,2024-02-07,C066,A0023,2,2.5
T-00822,2024-11-23,C017,A0030,3,12.0
T-00823,2024-06-26,C040,A0028,1,22.0
T-00824,2024-12-14,C282,A0015,3,19.0
T-00825,2024-07-20,C043,A0026,2,26.0
T-00826,2024-09-09,C097,A0026,2,26.0
T-00827,2024-02-20,C125,A0005,2,14.5
T-00828,2024-05-08,C214,A0033,3,9.0
T-00829,2024-10-23,C263,A0003,2,23.0
T-00830,2024-03-02,C003,A0031,2,12.0
T-00831,2024-10-16,C007,A0030,3,12.0
T-00832,2024-05-05,C286,A0030,2,12.0
T-00833,2024-02-22,C145,A0003,2,23.0
T-00834,2024-02-27,C132,A0031,3,12.0
T-00835,2024-04-09,C268,A0033,2,9.0
T-00836,2024-01-27,C106,A0007,2,9.0
T-00837,2024-11-15,C089,A0017,1,9.5
T-00838,2024-11-18,C101,A0008,2,155.0
T-00839,2024-10-19,C046,A0003,3,23.0
T-00840,2024-10-16,C206,A0006,3,14.5
T-00841,2024-07-03,C283,A0028,3,22.0
T-00842,2024-11-17,C063,A0022,1,8.5
T-00843,2024-09-27,C267,A0027,3,26.0
T-00844,2024-06-28,C269,A0032,1,9.0
T-00845,2024-04-17,C291,A0031,1,12.0
T-00846,2024-06-19,C016,A0026,2,26.0
T-00847,2024-06-21,C020,A0031,2,12.0
T-00848,2024-08-03,C070,A0032,2,9.0
T-00849,2024-04-18,C008,A0023,2,2.5
T-00850,2024-07-16,C288,A0017,3,9.5
T-00851,2024-12-10,C143,A0025,2,140.0
T-00852,2024-07-28,C111,A0023,1,2.5
T-00853,2024-02-04,C147,A0031,2,12.0
T-00854,2024-11-19,C072,A0020,3,190.0
T-00855,2024-03-04,C012,A0033,2,9.0
T-00856,2024-10-01,C048,A0009,2,155.0
T-00857,2024-07-20,C135,A0028,1,22.0
T-00858,2024-02-24,C032,A0023,3,2.5
T-00859,2024-02-20,C260,A0006,2,14.5
T-00860,2024-12-15,C099,A0019,2,190.0
T-00861,2024-02-07,C187,A0001,2,23.0
T-00862,2024-06-14,C211,A0020,1,190.0
T-00863,2024-08-10,C142,A0022,1,8.5
T-00864,2024-07-16,C263,A0031,1,12.0
T-00865,2024-06-04,C101,A0033,1,9.0
T-00866,2024-02-09,C231,A0004,3,14.5
T-00867,2024-12-21,C221,A0008,2,155.0
T-00868,2024-07-26,C063,A0025,2,140.0
T-00869,2024-12-10,C237,A0004,2,14.5
T-00870,2024-08-04,C065,A0026,2,26.0
T-00871,2024-11-17,C072,A0019,1,190.0
T-00872,2024-02-07,C170,A0022,3,8.5
T-00873,2024-06-06,C288,A0026,3,26.0
T-00874,2024-09-23,C283,A0027,3,26.0
T-00875,2024-02-20,C222,A0033,1,9.0
T-00876,2024-10-25,C265,A0004,1,14.5
T-00877,2024-02-10,C192,A0012,1,13.5
T-00878,2024-08-02,C065,A0026,2,26.0
T-00879,2024-02-07,C075,A0032,1,9.0
T-00880,2024-12-09,C145,A0008,1,155.0
T-00881,2024-09-24,C192,A0014,2,32.0
T-00882,2024-07-01,C197,A0027,2,26.0
T-00883,2024-02-28,C056,A0007,1,9.0
T-00884,2024-01-26,C299,A0020,3,190.0
T-00885,2024-02-02,C289,A0007,3,9.0
T-00886,2024-12-24,C192,A0030,2,12.0
T-00887,2024-04-10,C031,A0030,1,12.0
T-00888,2024-01-16,C068,A0032,1,9.0
T-00889,2024-03-27,C198,A0033,2,9.0
T-00890,2024-02-02,C037,A0006,2,14.5
T-00891,2024-07-17,C054,A0027,1,26.0
T-00892,2024-12-17,C145,A0009,3,155.0
T-00893,2024-05-21,C012,A0032,2,9.0
T-00894,2024-08-24,C188,A0014,1,32.0
T-00895,2024-09-02,C194,A0025,3,140.0
T-00896,2024-02-09,C259,A0005,1,14.5
T-00897,2024-01-01,C108,A0030,2,12.0
T-00898,2024-03-03,C184,A0024,3,2.5
T-00899,2024-07-25,C193,A0028,3,22.0
T-00900,2024-01-17,C238,A0002,3,23.0
T-00901,2024-01-03,C294,A0023,2,2.5
T-00902,2024-12-23,C155,A0033,3,9.0
T-00903,2024-11-24,C038,A0021,3,6.5
T-00904,2024-09-02,C086,A0029,3,850.0
T-00905,2024-11-28,C276,A0024,1,2.5
T-00906,2024-09-10,C086,A0026,2,26.0
T-00907,2024-11-19,C082,A0012,1,13.5
T-00908,2024-01-27,C212,A0009,1,155.0
T-00909,2024-03-20,C293,A0030,3,12.0
T-00910,2024-02-28,C186,A0032,1,9.0
T-00911,2024-06-18,C293,A0030,2,12.0
T-00912,2024-02-17,C106,A0021,2,6.5
T-00913,2024-08-02,C042,A0028,2,22.0
T-00914,2024-07-09,C012,A0033,2,9.0
T-00915,2024-05-23,C254,A0033,2,9.0
T-00916,2024-11-15,C246,A0007,1,9.0
T-00917,2024-08-17,C165,A0033,3,9.0
T-00918,2024-05-27,C044,A0010,3,13.5
T-00919,2024-09-06,C151,A0032,1,9.0
T-00920,2024-04-17,C143,A0025,3,140.0
T-00921,2024-01-15,C265,A0025,3,140.0
T-00922,2024-07-12,C270,A0031,1,12.0
T-00923,2024-12-28,C124,A0033,3,9.0
T-00924,2024-02-26,C263,A0030,3,12.0
T-00925,2024-03-25,C130,A0016,1,19.0
T-00926,2024-08-22,C197,A0028,3,22.0
T-00927,2024-01-09,C020,A0030,1,12.0
T-00928,2024-05-11,C089,A0011,2,13.5
T-00929,2024-09-22,C133,A0029,2,850.0
T-00930,2024-07-10,C081,A0028,3,22.0
T-00931,2024-11-28,C217,A0022,1,8.5
T-00932,2024-11-12,C084,A0022,3,8.5
T-00933,2024-05-08,C285,A0033,2,9.0
T-00934,2024-09-04,C240,A0031,1,12.0
T-00935,2024-11-12,C280,A0001,3,23.0
T-00936,2024-02-19,C286,A0031,1,12.0
T-00937,2024-08-26,C095,A0023,1,2.5
T-00938,2024-10-14,C055,A0016,1,19.0
T-00939,2024-01-25,C001,A0011,3,13.5
T-00940,2024-09-28,C097,A0029,3,850.0
T-00941,2024-11-04,C114,A0023,3,2.5
T-00942,2024-06-20,C152,A0023,2,2.5
T-00943,2024-12-16,C141,A0007,1,9.0
T-00944,2024-05-28,C138,A0025,1,140.0
T-00945,2024-12-28,C137,A0022,2,8.5
T-00946,2024-01-26,C204,A0002,2,23.0
T-00947,2024-05-28,C083,A0021,2,6.5
T-00948,2024-11-17,C189,A0002,2,23.0
T-00949,2024-12-10,C130,A0015,3,19.0
T-00950,2024-02-13,C060,A0005,1,14.5
T-00951,2024-10-21,C256,A0031,1,12.0
T-00952,2024-06-21,C106,A0021,2,6.5
T-00953,2024-11-02,C290,A0006,2,14.5
T-00954,2024-08-27,C248,A0015,1,19.0
T-00955,2024-11-05,C057,A0003,1,23.0
T-00956,2024-06-17,C006,A0021,2,6.5
T-00957,2024-02-08,C100,A0004,1,14.5
T-00958,2024-10-10,C222,A0032,3,9.0
T-00959,2024-10-23,C174,A0033,3,9.0
T-00960,2024-05-06,C066,A0021,3,6.5
T-00961,2024-11-25,C294,A0021,3,6.5
T-00962,2024-11-24,C260,A0025,1,140.0
T-00963,2024-06-01,C267,A0028,3,22.0
T-00964,2024-07-23,C113,A0027,2,26.0
T-00965,2024-06-28,C131,A0029,1,850.0
T-00966,2024-10-08,C052,A0008,2,155.0
T-00967,2024-01-27,C240,A0031,2,12.0
T-00968,2024-06-06,C168,A0026,1,26.0
T-00969,2024-10-14,C030,A0010,2,13.5
T-00970,2024-01-16,C155,A0032,3,9.0
T-00971,2024-03-10,C070,A0032,2,9.0
T-00972,2024-09-22,C199,A0028,1,22.0
T-00973,2024-08-15,C260,A0033,2,9.0
T-00974,2024-04-25,C039,A0024,2,2.5
T-00975,2024-12-05,C157,A0016,1,19.0
T-00976,2024-06-24,C183,A0033,1,9.0
T-00977,2024-06-08,C045,A0022,1,8.5
T-00978,2024-02-20,C194,A0021,3,6.5
T-00979,2024-05-11,C021,A0023,3,2.5
T-00980,2024-01-01,C184,A0024,2,2.5
T-00981,2024-01-12,C124,A0002,3,23.0
T-00982,2024-01-09,C166,A0014,1,32.0
T-00983,2024-05-16,C003,A0031,3,12.0
T-00984,2024-06-02,C179,A0026,2,26.0
T-00985,2024-08-01,C072,A0020,2,190.0
T-00986,2024-12-07,C052,A0031,2,12.0
T-00987,2024-07-21,C023,A0023,2,2.5
T-00988,2024-03-23,C053,A0032,2,9.0
T-00989,2024-01-01,C267,A0005,2,14.5
T-00990,2024-07-03,C279,A0022,3,8.5
T-00991,2024-06-06,C285,A0032,2,9.0
T-00992,2024-02-25,C139,A0030,1,12.0
T-00993,2024-12-28,C260,A0025,3,140.0
T-00994,2024-05-19,C073,A0023,1,2.5
T-00995,2024-05-27,C023,A0022,2,8.5
T-00996,2024-10-12,C084,A0002,1,23.0
T-00997,2024-11-01,C169,A0032,2,9.0
T-00998,2024-02-23,C252,A0005,1,14.5
T-00999,2024-05-28,C007,A0031,1,12.0
T-01000,2024-09-10,C069,A0029,3,850.0
T-01001,2024-09-10,C199,A0028,1,22.0
T-01002,2024-11-21,C153,A0006,3,14.5
T-01003,2024-06-26,C058,A0019,3,190.0
T-01004,2024-04-20,C211,A0019,1,190.0
T-01005,2024-10-11,C229,A0014,3,32.0
T-01006,2024-08-09,C116,A0027,1,26.0
T-01007,2024-12-06,C027,A0003,3,23.0
T-01008,2024-05-09,C017,A0022,1,8.5
T-01009,2024-06-01,C185,A0026,1,26.0
T-01010,2024-06-17,C050,A0020,1,190.0
T-01011,2024-11-10,C107,A0017,1,9.5
T-01012,2024-08-25,C107,A0029,2,850.0
T-01013,2024-03-01,C244,A0030,2,12.0
T-01014,2024-04-17,C299,A0019,2,190.0
T-01015,2024-05-15,C010,A0030,3,12.0
T-01016,2024-03-08,C105,A0012,1,13.5
T-01017,2024-03-21,C172,A0023,3,2.5
T-01018,2024-12-19,C008,A0011,2,13.5
T-01019,2024-11-28,C298,A0004,1,14.5
T-01020,2024-04-26,C039,A0022,1,8.5
T-01021,2024-10-25,C120,A0005,1,14.5
T-01022,2024-07-01,C152,A0025,2,140.0
T-01023,2024-04-23,C203,A0021,3,6.5
T-01024,2024-12-25,C111,A0015,3,19.0
T-01025,2024-07-13,C130,A0019,1,190.0
T-01026,2024-12-14,C108,A0007,1,9.0
T-01027,2024-09-13,C276,A0022,2,8.5
T-01028,2024-03-08,C044,A0010,1,13.5
T-01029,2024-11-25,C298,A0001,1,23.0
T-01030,2024-12-18,C287,A0004,3,14.5
T-01031,2024-07-12,C264,A0024,3,2.5
T-01032,2024-07-16,C208,A0033,2,9.0
T-01033,2024-08-13,C101,A0032,1,9.0
T-01034,2024-08-22,C285,A0032,2,9.0
T-01035,2024-09-13,C089,A0011,2,13.5
T-01036,2024-05-10,C210,A0030,1,12.0
T-01037,2024-11-08,C012,A0013,2,32.0
T-01038,2024-09-15,C225,A0030,3,12.0
T-01039,2024-01-28,C125,A0005,1,14.5
T-01040,2024-02-11,C290,A0008,2,155.0
T-01041,2024-08-17,C012,A0032,2,9.0
T-01042,2024-06-07,C149,A0033,3,9.0
T-01043,2024-08-18,C126,A0023,2,2.5
T-01044,2024-07-20,C266,A0020,2,190.0
T-01045,2024-07-25,C071,A0029,3,850.0
T-01046,2024-02-19,C094,A0001,3,23.0
T-01047,2024-10-02,C008,A0004,3,14.5
T-01048,2024-12-03,C040,A0024,2,2.5
T-01049,2024-05-12,C174,A0033,3,9.0
T-01050,2024-06-26,C296,A0029,2,850.0
T-01051,2024-05-23,C005,A0032,2,9.0
T-01052,2024-02-21,C143,A0008,1,155.0
T-01053,2024-09-21,C274,A0024,3,2.5
T-01054,2024-02-16,C100,A0004,3,14.5
T-01055,2024-06-19,C163,A0028,2,22.0
T-01056,2024-09-17,C193,A0029,3,850.0
T-01057,2024-05-02,C029,A0017,3,9.5
T-01058,2024-05-12,C160,A0024,2,2.5
T-01059,2024-03-27,C282,A0018,1,9.5
T-01060,2024-03-24,C012,A0032,3,9.0
T-01061,2024-01-25,C189,A0008,1,155.0
T-01062,2024-11-20,C039,A0024,1,2.5
T-01063,2024-04-09,C039,A0024,3,2.5
T-01064,2024-02-17,C014,A0009,3,155.0
T-01065,2024-06-28,C223,A0033,2,9.0
T-01066,2024-11-28,C141,A0006,1,14.5
T-01067,2024-09-25,C179,A0027,3,26.0
T-01068,2024-01-20,C119,A0003,2,23.0
T-01069,2024-11-02,C211,A0031,2,12.0
T-01070,2024-05-10,C195,A0024,2,2.5
T-01071,2024-02-03,C120,A0004,3,14.5
T-01072,2024-12-15,C052,A0005,1,14.5
T-01073,2024-09-01,C160,A0024,1,2.5
T-01074,2024-10-24,C206,A0006,1,14.5
T-01075,2024-01-14,C221,A0007,2,9.0
T-01076,2024-08-07,C074,A0030,1,12.0
T-01077,2024-02-08,C118,A0003,1,23.0
T-01078,2024-02-05,C215,A0007,1,9.0
T-01079,2024-10-04,C009,A0033,1,9.0
T-01080,2024-01-04,C028,A0001,2,23.0
T-01081,2024-11-22,C166,A0010,1,13.5
T-01082,2024-02-10,C021,A0033,1,9.0
T-01083,2024-12-10,C216,A0024,3,2.5
T-01084,2024-08-19,C109,A0033,1,9.0
T-01085,2024-11-23,C150,A0032,1,9.0
T-01086,2024-07-10,C250,A0026,1,26.0
T-01087,2024-02-23,C198,A0032,2,9.0
T-01088,2024-07-02,C162,A0014,2,32.0
T-01089,2024-10-12,C236,A0021,1,6.5
T-01090,2024-02-16,C210,A0031,2,12.0
T-01091,2024-01-01,C082,A0031,3,12.0
T-01092,2024-05-19,C150,A0033,2,9.0
T-01093,2024-09-18,C283,A0029,3,850.0
T-01094,2024-08-03,C128,A0018,2,9.5
T-01095,2024-01-16,C125,A0008,1,155.0
T-01096,2024-12-19,C237,A0002,3,23.0
T-01097,2024-02-02,C293,A0031,3,12.0
T-01098,2024-04-24,C211,A0010,1,13.5
T-01099,2024-01-07,C233,A0004,2,14.5
T-01100,2024-11-08,C075,A0032,1,9.0
T-01101,2024-10-23,C236,A0023,1,2.5
T-01102,2024-07-13,C287,A0026,3,26.0
T-01103,2024-06-28,C050,A0026,3,26.0
T-01104,2024-02-13,C299,A0013,1,32.0
T-01105,2024-09-16,C176,A0032,2,9.0
T-01106,2024-01-23,C174,A0033,2,9.0
T-01107,2024-11-28,C046,A0004,2,14.5
T-01108,2024-04-18,C261,A0030,2,12.0
T-01109,2024-08-20,C099,A0013,1,32.0
T-01110,2024-12-17,C187,A0007,3,9.0
T-01111,2024-01-02,C064,A0006,2,14.5
T-01112,2024-04-11,C010,A0030,2,12.0
T-01113,2024-08-01,C275,A0026,2,26.0
T-01114,2024-10-28,C018,A0032,3,9.0
T-01115,2024-10-05,C178,A0003,3,23.0
